Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Me. Priv. & Spec. Acts Index	1820-1944	142	3	East Corinth Academy	Citation	Maintenance	f	1	Me. Priv. & Spec. Acts	1921						155		
Me. Priv. & Spec. Acts Index	1820-1944	142	4	East Corinth Academy	Citation	See Resolves of aid	f	1	Me. Res.	1889								
Me. Priv. & Spec. Acts Index	1820-1944	142	4	East Corinth Academy	Citation	See Resolves of aid	f	2	Me. Res.	1895								
Me. Priv. & Spec. Acts Index	1820-1944	142	4	East Corinth Academy	Citation	See Resolves of aid	f	3	Me. Res.	1897								
Me. Priv. & Spec. Acts Index	1820-1944	142	4	East Corinth Academy	Citation	See Resolves of aid	f	4	Me. Res.	1899								
Me. Priv. & Spec. Acts Index	1820-1944	142	4	East Corinth Academy	Citation	See Resolves of aid	f	5	Me. Res.	1919								
Me. Priv. & Spec. Acts Index	1820-1944	142	4	East Corinth Academy	Citation	See Resolves of aid	f	6	Me. Res.	1923								
Me. Priv. & Spec. Acts Index	1820-1944	142	5	East Corinth Academy	Citation	land conveyed	f	1	Me. Res.	1848								
Me. Priv. & Spec. Acts Index	1820-1944	142	6	East Dover Cheese Factory Association	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1873						257		
Me. Priv. & Spec. Acts Index	1820-1944	142	7	East Eddington Farmers' Club	Citation	stipend to	f	1	Me. Priv. & Spec. Acts	1895						45		
Me. Priv. & Spec. Acts Index	1820-1944	142	8	East Eddington Ladies' Social & Benevolent	Citation	Society, incorporated	f	1	Me. Priv. & Spec. Acts	1854						250		
Me. Priv. & Spec. Acts Index	1820-1944	142	9	East Kennebec Agricultural & Horticultural	Citation	Society, incorporated	f	1	Me. Priv. & Spec. Acts	1873						314		
Me. Priv. & Spec. Acts Index	1820-1944	142	10	East Kennebec Agricultural & Horticultural	Citation	Doings made valid	f	1	Me. Priv. & Spec. Acts	1877						340		
Me. Priv. & Spec. Acts Index	1820-1944	142	11	East Lamoine Water Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1883						171		
Me. Priv. & Spec. Acts Index	1820-1944	142	12	East Lebanon Academy	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1871						707		
Me. Priv. & Spec. Acts Index	1820-1944	142	13	East Livermore, Town of	Citation	Annexed to Kennebec County	f	1	Me. Priv. & Spec. Acts	1843						97		
Me. Priv. & Spec. Acts Index	1820-1944	142	14	East Livermore, Town of	Citation	Annexed to Kennebec Agricultural & Horticultural Society	f	1	Me. Priv. & Spec. Acts	1854						406		
Me. Priv. & Spec. Acts Index	1820-1944	142	15	East Livermore, Town of	Citation	Charter	f	1	Me. Priv. & Spec. Acts	1843						97		
Me. Priv. & Spec. Acts Index	1820-1944	142	16	East Livermore, Town of	Citation	Ministerial funds, incorporated	f	1	Me. Priv. & Spec. Acts	1845						223		
Me. Priv. & Spec. Acts Index	1820-1944	142	17	East Livermore, Town of	Citation	Name changed to Livermore Falls, which see	f	1	Me. Priv. & Spec. Acts	1929						47		
Me. Priv. & Spec. Acts Index	1820-1944	142	18	East Livermore, Town of	Citation	School funds, incorporated	f	1	Me. Priv. & Spec. Acts	1845						222		
Me. Priv. & Spec. Acts Index	1820-1944	142	19	East Livermore, Town of	Citation	Town meeting, time of duties of selectmen	f	1	Me. Priv. & Spec. Acts	1921						114		
Me. Priv. & Spec. Acts Index	1820-1944	142	20	East Livermore, Town of	Citation	Water supply	f	1	Me. Priv. & Spec. Acts	1921						42		
Me. Priv. & Spec. Acts Index	1820-1944	142	21	East Livermore, Town of	Citation	See Resolves, ministerial & school funds	f	1	Me. Res.	1844								
Me. Priv. & Spec. Acts Index	1820-1944	142	22	East Livermore, Town of	Citation	See Resolves, roads	t	1	Me. Res.	1925								
Me. Priv. & Spec. Acts Index	1820-1944	142	23	East Livermore Campmeeting Association	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1870						298		
Me. Priv. & Spec. Acts Index	1820-1944	142	24	East Livermore Cheese Factory Association	Citation		f	1	Me. Priv. & Spec. Acts	1874						513		
Me. Priv. & Spec. Acts Index	1820-1944	142	25	East Machias, Town of	Citation	Charter	f	1	Me. Priv. & Spec. Acts	1826						367		
Me. Priv. & Spec. Acts Index	1820-1944	142	26	East Machias, Town of	Citation	Charter, Shire town, Washington County	t	1	Me. Priv. & Spec. Acts	1846						337		
Me. Priv. & Spec. Acts Index	1820-1944	142	27	East Machias, Town of	Citation	Doings: Constables, powers of	f	1	Me. Priv. & Spec. Acts	1836						35		
Me. Priv. & Spec. Acts Index	1820-1944	142	28	East Machias, Town of	Citation	Doings: General Hospital, aid to	t	1	Me. Priv. & Spec. Acts	1901						465		
Me. Priv. & Spec. Acts Index	1820-1944	142	29	East Machias, Town of	Citation	Doings: Name changed to Mechisses	t	1	Me. Priv. & Spec. Acts	1840						12		
Me. Priv. & Spec. Acts Index	1820-1944	142	30	East Machias, Town of	Citation	Doings: Name changed from Mechisses	t	1	Me. Priv. & Spec. Acts	1841						150		
Me. Priv. & Spec. Acts Index	1820-1944	142	31	East Machias, Town of	Citation	Misc.: Dam	f	1	Me. Priv. & Spec. Acts	1901						444		
Me. Priv. & Spec. Acts Index	1820-1944	142	32	East Machias, Town of	Citation	Misc.: Fish protected, Dam	t	1	Me. Priv. & Spec. Acts	1826						404		
Me. Priv. & Spec. Acts Index	1820-1944	142	33	East Machias, Town of	Citation	Misc.: Fish protected, Dam	t	1	Me. Priv. & Spec. Acts	1828						526		
Me. Priv. & Spec. Acts Index	1820-1944	142	34	East Machias, Town of	Citation	Misc.: Fish protected, Dam	t	1	Me. Priv. & Spec. Acts	1833						320		
Me. Priv. & Spec. Acts Index	1820-1944	142	35	East Machias, Town of	Citation	Misc.: Fish protected, Dam	t	1	Me. Priv. & Spec. Acts	1859						317		
Me. Priv. & Spec. Acts Index	1820-1944	142	36	East Machias, Town of	Citation	Misc.: Fish protected, Dam	t	1	Me. Priv. & Spec. Acts	1862						166		
Me. Priv. & Spec. Acts Index	1820-1944	142	37	East Machias, Town of	Citation	Misc.: Fish protected, Repealed	t	1	Me. Priv. & Spec. Acts	1901						492		
Me. Priv. & Spec. Acts Index	1820-1944	142	38	East Machias, Town of	Citation	Misc.: Protected	t	1	Me. Priv. & Spec. Acts	1867						186		
Me. Priv. & Spec. Acts Index	1820-1944	142	39	East Machias, Town of	Citation	Misc.: Protected	t	1	Me. Priv. & Spec. Acts	1869						226		
Me. Priv. & Spec. Acts Index	1820-1944	142	40	East Machias, Town of	Citation	Misc.: Road	t	1	Me. Priv. & Spec. Acts	1865						489		
Me. Priv. & Spec. Acts Index	1820-1944	142	41	East Machias, Town of	Citation	Misc.: Wharf	t	1	Me. Priv. & Spec. Acts	1871						512		
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	1	Me. Res.	1907								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	2	Me. Res.	1909								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	3	Me. Res.	1913								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	4	Me. Res.	1915								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	5	Me. Res.	1919								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	6	Me. Res.	1921								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	7	Me. Res.	1925								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	8	Me. Res.	1927								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	9	Me. Res.	1929								
Me. Priv. & Spec. Acts Index	1820-1944	143	1	East Machias, Town of	Citation	See Resolves, bridges	f	10	Me. Res.	1939								
Me. Priv. & Spec. Acts Index	1820-1944	143	2	East Machias, Town of	Citation	See Resolves, gunpowder	t	1	Me. Res.	1832								
Me. Priv. & Spec. Acts Index	1820-1944	143	3	East Machias, Town of	Citation	See Resolves, gunhouse	t	1	Me. Res.	1836								
Me. Priv. & Spec. Acts Index	1820-1944	143	3	East Machias, Town of	Citation	See Resolves, gunhouse	t	2	Me. Res.	1837								
Me. Priv. & Spec. Acts Index	1820-1944	143	3	East Machias, Town of	Citation	See Resolves, gunhouse	t	3	Me. Res.	1838								
Me. Priv. & Spec. Acts Index	1820-1944	143	3	East Machias, Town of	Citation	See Resolves, gunhouse	t	4	Me. Res.	1874								
Me. Priv. & Spec. Acts Index	1820-1944	143	4	East Machias, Town of	Citation	See Resolves, smelts	t	1	Me. Res.	1933								
Me. Priv. & Spec. Acts Index	1820-1944	143	5	East Machias Campmeeting Association	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1875						28		
Me. Priv. & Spec. Acts Index	1820-1944	143	6	East Machias Canal Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1836						173		
Me. Priv. & Spec. Acts Index	1820-1944	143	7	East Machias Light & Water Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1901						450		
Me. Priv. & Spec. Acts Index	1820-1944	143	8	East Machias Mfg. Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1860						414		
Me. Priv. & Spec. Acts Index	1820-1944	143	9	East Machias River	Citation	Dam	f	1	Me. Priv. & Spec. Acts	1911						300		
Me. Priv. & Spec. Acts Index	1820-1944	143	10	East Machias River	Citation	Dam, Repealed in part	t	1	Me. Priv. & Spec. Acts	1913						151		
Me. Priv. & Spec. Acts Index	1820-1944	143	11	East Machias River	Citation	Wharf	f	1	Me. Priv. & Spec. Acts	1874						505		
Me. Priv. & Spec. Acts Index	1820-1944	143	12	East Machias Sluice Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1836						86		
Me. Priv. & Spec. Acts Index	1820-1944	143	13	East Maine Conference of Methodist Episcopal Church	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1849						203		
Me. Priv. & Spec. Acts Index	1820-1944	143	14	East Maine Conference of Methodist Episcopal Church	Citation	United With Maine Conference	f	1	Me. Priv. & Spec. Acts	1923						1		
Me. Priv. & Spec. Acts Index	1820-1944	143	15	East Maine Conference Seminary	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1850						307		
Me. Priv. & Spec. Acts Index	1820-1944	143	16	East Maine Conference Seminary	Citation	Amended	f	1	Me. Priv. & Spec. Acts	1893						413		
Me. Priv. & Spec. Acts Index	1820-1944	143	17	East Maine Conference Seminary	Citation	Amended	f	1	Me. Priv. & Spec. Acts	1895						2		
Me. Priv. & Spec. Acts Index	1820-1944	143	18	East Maine Conference Seminary	Citation	See Resolves of [...] aid	f	1	Me. Res.	1852								
Me. Priv. & Spec. Acts Index	1820-1944	143	18	East Maine Conference Seminary	Citation	See Resolves of [...] aid	f	2	Me. Res.	1858								
Me. Priv. & Spec. Acts Index	1820-1944	143	18	East Maine Conference Seminary	Citation	See Resolves of [...] aid	f	3	Me. Res.	1859								
Me. Priv. & Spec. Acts Index	1820-1944	143	18	East Maine Conference Seminary	Citation	See Resolves of [...] aid	f	4	Me. Res.	1867								
Me. Priv. & Spec. Acts Index	1820-1944	143	18	East Maine Conference Seminary	Citation	See Resolves of [...] aid	f	5	Me. Res.	1909								
Me. Priv. & Spec. Acts Index	1820-1944	143	19	East Meeting House, Machias	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1822						131		
Me. Priv. & Spec. Acts Index	1820-1944	143	20	East Meeting House, Machias	Citation	Repealed and new corporation set up	f	1	Me. Priv. & Spec. Acts	1824						229		
Me. Priv. & Spec. Acts Index	1820-1944	143	21	East Millinocket, Town of	Citation	Charter	f	1	Me. Priv. & Spec. Acts	1907						97		
Me. Priv. & Spec. Acts Index	1820-1944	143	22	East Millinocket, Town of	Citation	See Resolves of [...], bridge	f	1	Me. Res.	1915								
Me. Priv. & Spec. Acts Index	1820-1944	143	23	East Musquash Improvement Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1854						374		
Me. Priv. & Spec. Acts Index	1820-1944	143	24	East Oxford Agricultural Society	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1861						53		
Me. Priv. & Spec. Acts Index	1820-1944	143	25	East Oxford Agricultural Society	Citation	Amended	f	1	Me. Priv. & Spec. Acts	1871						699		
Me. Priv. & Spec. Acts Index	1820-1944	143	26	East Oxford Agricultural Society	Citation	Amended	f	1	Me. Priv. & Spec. Acts	1877						389		
Me. Priv. & Spec. Acts Index	1820-1944	143	27	East Parish, Augusta	Citation	established	f	1	Me. Priv. & Spec. Acts	1826						365		
Me. Priv. & Spec. Acts Index	1820-1944	143	28	East Piscataquis Agricultural Society	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1873						355		
Me. Priv. & Spec. Acts Index	1820-1944	143	29	East Pittston Academy	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1850						299		
Me. Priv. & Spec. Acts Index	1820-1944	143	30	East Pittston Village Corporation	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1901						422		
Me. Priv. & Spec. Acts Index	1820-1944	143	31	East Pittston Village Corporation	Citation	Amended	f	1	Me. Priv. & Spec. Acts	1903						380		
Me. Priv. & Spec. Acts Index	1820-1944	143	32	East Pittston Village Corporation	Citation	Repealed	f	1	Me. Priv. & Spec. Acts	1927						65		
Me. Priv. & Spec. Acts Index	1820-1944	143	33	East Pond	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1868						493		
Me. Priv. & Spec. Acts Index	1820-1944	143	34	East Pond	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1891						281		
Me. Priv. & Spec. Acts Index	1820-1944	143	35	East Pond	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1893						570		
Me. Priv. & Spec. Acts Index	1820-1944	143	36	East Pond	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1895						75		
Me. Priv. & Spec. Acts Index	1820-1944	143	37	East Pond	Citation	Navigation	f	1	Me. Priv. & Spec. Acts	1877						339		
Me. Priv. & Spec. Acts Index	1820-1944	143	38	East Pond	Citation	Pollution	f	1	Me. Priv. & Spec. Acts	1901						299		
Me. Priv. & Spec. Acts Index	1820-1944	143	39	East Pond Dam Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1825						342		
Me. Priv. & Spec. Acts Index	1820-1944	143	40	East Pond Plantation	Citation	part set off to Norridgewock	f	1	Me. Priv. & Spec. Acts	1836						19		
Me. Priv. & Spec. Acts Index	1820-1944	143	41	East Portland Real Estate & Marine Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1856						644		
Me. Priv. & Spec. Acts Index	1820-1944	144	1	East Richardson Ponds	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1907						191		
Me. Priv. & Spec. Acts Index	1820-1944	144	2	East Richardson Ponds	Citation	See also Resolves of	f	1	Me. Res.	1941								
Me. Priv. & Spec. Acts Index	1820-1944	144	3	East River Sluice Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1823						189		
Me. Priv. & Spec. Acts Index	1820-1944	144	4	East Sangerville Cheese Factory Association	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1872						85		
Me. Priv. & Spec. Acts Index	1820-1944	144	5	East Side Water Co., Augusta	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1885						488		
Me. Priv. & Spec. Acts Index	1820-1944	144	6	East Somerset County Agricultural Society	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1832						271		
Me. Priv. & Spec. Acts Index	1820-1944	144	7	East Thomaston, Town of	Citation	Area: Part of Thomaston annexed	f	1	Me. Priv. & Spec. Acts	1849						216		
Me. Priv. & Spec. Acts Index	1820-1944	144	8	East Thomaston, Town of	Citation	Charter	f	1	Me. Priv. & Spec. Acts	1848						131		
Me. Priv. & Spec. Acts Index	1820-1944	144	8	East Thomaston, Town of	Citation	Charter	f	2	Me. Priv. & Spec. Acts	1848						167		
Me. Priv. & Spec. Acts Index	1820-1944	144	9	East Thomaston, Town of	Citation	Name changed to Rockland	f	1	Me. Priv. & Spec. Acts	1850						322		
Me. Priv. & Spec. Acts Index	1820-1944	144	10	East Thomaston Bank	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1848						181		
Me. Priv. & Spec. Acts Index	1820-1944	144	11	East Thomaston Marsh	Citation	Marble & Lime Rock Quarry Co., incorporated	f	1	Me. Priv. & Spec. Acts	1837						263		
Me. Priv. & Spec. Acts Index	1820-1944	144	12	East Washington Agricultural Society	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1860						402		
Me. Priv. & Spec. Acts Index	1820-1944	144	13	Eastbrook, Town of	Citation	Area: Part of Waltham annexed	f	1	Me. Priv. & Spec. Acts	1872						18		
Me. Priv. & Spec. Acts Index	1820-1944	144	14	Eastbrook, Town of	Citation	Charter	f	1	Me. Priv. & Spec. Acts	1837						237		
Me. Priv. & Spec. Acts Index	1820-1944	144	15	Eastern Bank	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1835						597		
Me. Priv. & Spec. Acts Index	1820-1944	144	16	Eastern Bank	Citation	Capital stock, increased	f	1	Me. Priv. & Spec. Acts	1846						411		
Me. Priv. & Spec. Acts Index	1820-1944	144	17	Eastern Bank	Citation	Capital stock, increased	f	1	Me. Priv. & Spec. Acts	1854						244		
Me. Priv. & Spec. Acts Index	1820-1944	144	18	Eastern Bank	Citation	Capital stock, increased	f	1	Me. Priv. & Spec. Acts	1855						523		
Me. Priv. & Spec. Acts Index	1820-1944	144	19	Eastern Bank	Citation	Capital stock, Reduced	t	1	Me. Priv. & Spec. Acts	1839						551		
Me. Priv. & Spec. Acts Index	1820-1944	144	20	Eastern Bank	Citation	Capital stock, Reduced	t	1	Me. Priv. & Spec. Acts	1858						194		
Me. Priv. & Spec. Acts Index	1820-1944	144	21	Eastern Bank	Citation	Charter renewed	f	1	Me. Priv. & Spec. Acts	1867						388		
Me. Priv. & Spec. Acts Index	1820-1944	144	22	Eastern Bank	Citation	Charter renewed	f	1	Me. Priv. & Spec. Acts	1868						552		
Me. Priv. & Spec. Acts Index	1820-1944	144	23	Eastern Bank	Citation	Charter renewed	f	1	Me. Priv. & Spec. Acts	1870						482		
Me. Priv. & Spec. Acts Index	1820-1944	144	24	Eastern Bank	Citation	Charter renewed	f	1	Me. Priv. & Spec. Acts	1875						171		
Me. Priv. & Spec. Acts Index	1820-1944	144	25	Eastern Branch Mill Dam Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1834						497		
Me. Priv. & Spec. Acts Index	1820-1944	144	26	Eastern Business College	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1868						434		
Me. Priv. & Spec. Acts Index	1820-1944	144	27	Eastern Electric Construction Co.	Citation	powers enlarged	f	1	Me. Priv. & Spec. Acts	1889						365		
Me. Priv. & Spec. Acts Index	1820-1944	144	28	Eastern Electric Light & Power Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1883						354		
Me. Priv. & Spec. Acts Index	1820-1944	144	29	Eastern Frontier Lodge	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1865						471		
Me. Priv. & Spec. Acts Index	1820-1944	144	30	Eastern Insurance Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1869						70		
Me. Priv. & Spec. Acts Index	1820-1944	144	31	Eastern Insurance Co.	Citation	Powers enlarged	f	1	Me. Priv. & Spec. Acts	1871						599		
Me. Priv. & Spec. Acts Index	1820-1944	144	32	Eastern Kennebec Agricultural & Horticultural	Citation	Society, incorporated	f	1	Me. Priv. & Spec. Acts	1868						616		
Me. Priv. & Spec. Acts Index	1820-1944	144	33	Eastern Land & Improvement Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1873						371		
Me. Priv. & Spec. Acts Index	1820-1944	144	34	Eastern Loan Co., Inc.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1929						64		
Me. Priv. & Spec. Acts Index	1820-1944	144	35	Eastern Loan Co., Inc.	Citation	Name changed to The M-A-C Plan, Inc., of Maine	f	1	Me. Priv. & Spec. Acts	1939						9		
Me. Priv. & Spec. Acts Index	1820-1944	144	36	Eastern Lodge	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1823						154		
Me. Priv. & Spec. Acts Index	1820-1944	145	1	Eastern Maine General Hospital	Citation		f	1	Me. Priv. & Spec. Acts	1891						217		
Me. Priv. & Spec. Acts Index	1820-1944	145	2	Eastern Maine General Hospital	Citation	Name changed from Bangor General Hospital	f	1	Me. Priv. & Spec. Acts	1897						288		
Me. Priv. & Spec. Acts Index	1820-1944	145	3	Eastern Maine General Hospital	Citation	See Resolves of [...], aid	f	1	Me. Res.	1895								
Me. Priv. & Spec. Acts Index	1820-1944	145	3	Eastern Maine General Hospital	Citation	See Resolves of [...], aid	f	2	Me. Res.	1925								
Me. Priv. & Spec. Acts Index	1820-1944	145	4	Eastern Maine Insane Hospital	Citation	to convey land	f	1	Me. Priv. & Spec. Acts	1909						98		
Me. Priv. & Spec. Acts Index	1820-1944	145	5	Eastern Maine Insane Hospital	Citation	See Resolves of [...], aid	f	1	Me. Res.	1915								
Me. Priv. & Spec. Acts Index	1820-1944	145	5	Eastern Maine Insane Hospital	Citation	See Resolves of [...], aid	f	2	Me. Res.	1923								
Me. Priv. & Spec. Acts Index	1820-1944	145	6	Eastern Maine Institution	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1915						147		
Me. Priv. & Spec. Acts Index	1820-1944	145	7	Eastern Maine Institution	Citation	Maintenance	f	1	Me. Priv. & Spec. Acts	1921						155		
Me. Priv. & Spec. Acts Index	1820-1944	145	8	Eastern Maine Institution	Citation	Resolves of	f	1	Me. Res.	1925								
Me. Priv. & Spec. Acts Index	1820-1944	145	9	Eastern Maine Normal School	Citation	contract with Town of Castine	f	1	Me. Priv. & Spec. Acts	1895						135		
Me. Priv. & Spec. Acts Index	1820-1944	145	10	Eastern Maine R. R.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1911						188		
Me. Priv. & Spec. Acts Index	1820-1944	145	11	Eastern Maine R. R.	Citation	Extended	f	1	Me. Priv. & Spec. Acts	1913						86		
Me. Priv. & Spec. Acts Index	1820-1944	145	12	Eastern Maine R. R.	Citation	Extended	f	1	Me. Priv. & Spec. Acts	1915						3		
Me. Priv. & Spec. Acts Index	1820-1944	145	13	Eastern Maine R. R.	Citation	Extended	f	1	Me. Priv. & Spec. Acts	1917						69		
Me. Priv. & Spec. Acts Index	1820-1944	145	14	Eastern Maine R. R.	Citation	Extended	f	1	Me. Priv. & Spec. Acts	1919						53		
Me. Priv. & Spec. Acts Index	1820-1944	145	15	Eastern Maine R. R.	Citation	Extended	f	1	Me. Priv. & Spec. Acts	1921						14		
Me. Priv. & Spec. Acts Index	1820-1944	145	16	Eastern Maine R. R.	Citation	Extended	f	1	Me. Priv. & Spec. Acts	1923						40		
Me. Priv. & Spec. Acts Index	1820-1944	145	17	Eastern Maine R. R.	Citation	Extended	f	1	Me. Priv. & Spec. Acts	1925						13		
Me. Priv. & Spec. Acts Index	1820-1944	145	18	Eastern Maine Railway Co.	Citation	Bridge at Veazie	f	1	Me. Priv. & Spec. Acts	1893						392		
Me. Priv. & Spec. Acts Index	1820-1944	145	19	Eastern Maine Railway Co.	Citation	Capital stock reduced	f	1	Me. Priv. & Spec. Acts	1885						371		
Me. Priv. & Spec. Acts Index	1820-1944	145	20	Eastern Maine Railway Co.	Citation	Lines extended	f	1	Me. Priv. & Spec. Acts	1883						166		
Me. Priv. & Spec. Acts Index	1820-1944	145	21	Eastern Maine State Fair	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1885						459		
Me. Priv. & Spec. Acts Index	1820-1944	145	22	Eastern Maine State Fair	Citation	See Resolves of	f	1	Me. Res.	1885								
Me. Priv. & Spec. Acts Index	1820-1944	145	22	Eastern Maine State Fair	Citation	See Resolves of	f	2	Me. Res.	1887								
Me. Priv. & Spec. Acts Index	1820-1944	145	22	Eastern Maine State Fair	Citation	See Resolves of	f	3	Me. Res.	1889								
Me. Priv. & Spec. Acts Index	1820-1944	145	22	Eastern Maine State Fair	Citation	See Resolves of	f	4	Me. Res.	1919								
Me. Priv. & Spec. Acts Index	1820-1944	145	22	Eastern Maine State Fair	Citation	See Resolves of	f	5	Me. Res.	1921								
Me. Priv. & Spec. Acts Index	1820-1944	145	23	Eastern Mfg. Co.	Citation	powers enlarged	f	1	Me. Priv. & Spec. Acts	1905						288		
Me. Priv. & Spec. Acts Index	1820-1944	145	24	Eastern Marble Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1871						553		
Me. Priv. & Spec. Acts Index	1820-1944	145	25	Eastern Masonic Temple Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1856						621		
Me. Priv. & Spec. Acts Index	1820-1944	145	26	Eastern Packet Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1865						428		
Me. Priv. & Spec. Acts Index	1820-1944	145	27	Eastern Peat Co.	Citation	incorporated	f	1	Me. Priv. & Spec. Acts	1868						498		
Me. Priv. & Spec. Acts Index	1820-1944	145	28	Eastern Penobscot River	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1893						495		
Me. Priv. & Spec. Acts Index	1820-1944	145	29	Eastern Penobscot River	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1901						363		
Me. Priv. & Spec. Acts Index	1820-1944	145	30	Eastern Penobscot River	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1903						367		
Me. Priv. & Spec. Acts Index	1820-1944	145	31	Eastern Penobscot River	Citation	fish protected	f	1	Me. Priv. & Spec. Acts	1927						30		
Me. Priv. & Spec. Acts Index	1820-1944	145	32	Eastern R. R. Co.	Citation	Contract with Portland, Saco & Portsmouth R. R.	f	1	Me. Priv. & Spec. Acts	1883						223		
Me. Priv. & Spec. Acts Index	1820-1944	145	33	Eastern R. R. Co.	Citation	Sale to Boston & Maine R. R.	f	1	Me. Priv. & Spec. Acts	1887						268		
Me. Priv. & Spec. Acts Index	1820-1944	145	34	Eastern R. R. Co.	Citation	Wharf at Bar Harbor	f	1	Me. Priv. & Spec. Acts	1883						299		
Me. Priv. & Spec. Acts Index	1820-1944	145	35	Eastern River	Citation	Fish protected	f	1	Me. Priv. & Spec. Acts	1907						251		
Me. Priv. & Spec. Acts Index	1820-1944	145	36	Eastern River	Citation	Lower bridge	f	1	Me. Priv. & Spec. Acts	1826						395		
Me. Priv. & Spec. Acts Index	1820-1944	145	37	Eastern River	Citation	Lower bridge	f	1	Me. Priv. & Spec. Acts	1835						548		
Me. Priv. & Spec. Acts Index	1820-1944	145	38	Eastern River	Citation	Lower bridge	f	1	Me. Priv. & Spec. Acts	1885						409		
Me. Priv. & Spec. Acts Index	1820-1944	145	39	Eastern River	See	Middle Bridge, See Dresden	f	1										
Me. Priv. & Spec. Acts Index	1820-1944	145	40	Eastern River	Citation	Upper bridge	f	1	Me. Priv. & Spec. Acts	1861						35		
Me. Priv. & Spec. Acts Index	1820-1944	145	41	Eastern River	Citation	Waterfowl, hunting from motor boats prohibited	f	1	Me. Priv. & Spec. Acts	1905						242		
Me. Priv. & Spec. Acts Index	1820-1944	145	42	Eastern River Lock & Sluice Co.	Citation	time extended	f	1	Me. Priv. & Spec. Acts	1821						52		
